dataset,datasetTitle,publisher,themes
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-10313-ceny-ofertowe-mieszkan-dewelopera-domesta-sp-z-oo-inwestycja-naswoim2-w-2025-r,Offer prices of apartments of developer Domesta Sp. z o.o. - investment #NaSwoim2 in 2026.,"https://dane.gov.pl/pl/institution/957,domesta-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/1019a72f-7b98-4318-8baf-fd9e2c00a92c,Flood impacts and adaptation strategies under future scenarios,http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/mrqvtrzt0tlgssookqprq,Aggregate propensity to consume by educational attainment level of the reference person - experimental statistics,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/nodeid5724,HVD – Potential labour force of the population aged 15 to 74,https://org.belgif.be/id/CbeEstablishmentUnit/2146814391,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/rb11xl4shpdtoagesxayw,Population in private households with childcare responsibilities by use of childcare services and educational attainment level (2018),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-294-,Data on kept farm animals,nodeID://b5383496991,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-8036-ceny-ofertowe-mieszkan-dewelopera-en-sagaris-sp-z,Ceny ofertowe mieszkań dewelopera EN SAGARIS Sp. z o.o. Sp.k.,"https://dane.gov.pl/pl/institution/3818,en-sagaris-sp-z-oo-spolka-komandytowa",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-7735-ceny-ofertowe-mieszkan-laziuk-spolka-z-ograniczona-odpowiedzialnoscia-w-2025,Offer prices of ŁAZIUK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ developer apartments in 2025.,"https://dane.gov.pl/pl/institution/2649,laziuk-spolka-z-ograniczona-odpowiedzialnoscia",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/ogd47-bundesamt-fur-energie-bfe,Enforcement results of the CO2 emission regulations for passenger cars,https://opendata.swiss/organization/bundesamt-fur-energie-bfe,http://publications.europa.eu/resource/authority/data-theme/ENER|http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/rdswbua3adyvnrl5eoywg,Self-employed persons by main difficulty as self-employed and professional status (2017),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/x42m79ivdyfqr3ooojpbba,Participation rate in informal learning by learning form and sex,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/kpi-opc07c,Schools Gas Oil - CO2 (kg),nodeID://b693932871,http://publications.europa.eu/resource/authority/data-theme/EDUC
http://data.europa.eu/88u/dataset/nhs_continuing_healthcare_activity,NHS Continuing Healthcare Activity,nodeID://b3219948267,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-10894-ceny-mieszkan-wrb-sp-z-oo,Ceny mieszkań - WRB Sp. z o.o.,"https://dane.gov.pl/pl/institution/4819,wrb-spolka-z-ograniczona-odpowiedzialnoscia",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/mczl81dtlj4d6qmen8mfw,Hospital employment,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-7652-ceny-inwestycji-house-development-sp-k,Ceny inwestycji In House Development Sp. k.,"https://dane.gov.pl/pl/institution/1462,house-development-spolka-z-ograniczona-odpowiedzia",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/spend-over-25000-ridgeway-partnership,"Spend over £25,000",nodeID://b693941893,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/ijcorpdlwiueqlfuvfhw2a,"Jobs created as a result of international sourcing by NACE Rev.2 activity aggregate, business function and job skill requirement - experimental statistics",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/community_care_statistics-social_services_activity_england,"Community Care Statistics: Social Services Activity, England",nodeID://b3210334358,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-6040-ceny-ofertowe-mieszkan-dewelopera-jankowski-nieruc,Ceny ofertowe mieszkań dewelopera Jankowski Nieruchomości sp. z o. o. w 2025,"https://dane.gov.pl/pl/institution/2459,jankowski-nieruchomosci-spz-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/caxrod4eyvyjuqbmq8vqa,Population on 1 January by NUTS 2 region,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/p6ey96kdm99eetjljmxo4g,Population in private households by care responsibilities and citizenship (2018),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-3843-,"Registration data of pre-school institutions, groups and children of Panevėžys city",nodeID://b5383482403,http://publications.europa.eu/resource/authority/data-theme/EDUC
http://data.europa.eu/88u/dataset/ecc82a85-9ecb-4f14-873d-bd07d8468bad-bundesamt-fur-statistik-bfs,Business Census/Enterprise Statistics: Enterprises,http://www.statistik.admin.ch,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/sheep-birthyearavg-identitas,Sheep - Distribution of births,http://www.identitas.ch/,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/https-data-gov-gr-oee_accountants,Νumber of Accountants,https://data.gov.gr/οee,http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/england_biodiversity_strategy_indicators_,England Biodiversity Strategy Indicators,nodeID://b686696363,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/ybpdzmc61xhimmvqvxiq,"First instance decisions on applications of unaccompanied minors by type of decision, citizenship, age and sex - annual aggregated data",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/ynimk8wlbernc2zbtyaozq,Dispersion around the at-risk-of-poverty threshold - EU-SILC survey,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/bis-sickness-absence,BIS Sickness Absence,nodeID://b3215719708,http://publications.europa.eu/resource/authority/data-theme/EDUC
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-9401-ceny-ofertowe-mieszkan-dewelopera-pk-dewelopment-sp-z-oo-al-zieleniec-2-w-2025-r,Offer prices of apartments of developer P.K. DEWELOPMENT SP. Z O.O. - Al. Zieleniec 2 in 2025,"https://dane.gov.pl/pl/institution/3426,pk-dewelopment-sp-zoo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/76625e38-36a1-417f-b28f-b3380376643e,Selected AI Breakthroughs for the AI Watch Timeline,http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-5237-ceny-ofertowe-mieszkan-i-przynaleznosci-dewelopera,Ceny ofertowe mieszkań i przynależności dewelopera Alstal Dom,"https://dane.gov.pl/pl/institution/826,alstal-dom-spolka-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/species-point-records-from-1992-mncr-berwick-on-tweed-to-newbiggin-sublittoral-survey,Species point records from 1992 MNCR Berwick-on-Tweed to Newbiggin sublittoral survey,nodeID://b686684178,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/bazg_land-eidgenoessische_zollverwaltung_ezv,Goods: Foreign trade - Metadata - Countries and country groups,nodeID://b5467159255,http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2664-komunikaty-kwartalne-prezesa-paa,Komunikaty kwartalne Prezesa PAA,"https://dane.gov.pl/pl/institution/95,panstwowa-agencja-atomistyki",http://publications.europa.eu/resource/authority/data-theme/ENER|http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/35348784-bundesamt-fur-statistik-bfs,"Number and rate of recipients based on the month-by-month situation in the 24 months before entering unemployment insurance (UI), invalidity insurance (II) or social assistance (SA)",https://www.bfs.admin.ch/,http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/l0bod7gtieuchgej5cwt8a,"Nights spent by purpose, duration, destination and month of departure (1996-2011)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-1157-,The list of certified guide services,nodeID://b5363228940,nodeID://b5363228943
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-6347-ceny-ofertowe-mieszkan-dewelopera-davinci-devs-sp,Ceny ofertowe mieszkań dewelopera Davinci Devs sp. z o.o. w 2025 roku,"https://dane.gov.pl/pl/institution/3254,davinci-devs-spolka-z-ograniczona-odpowiedzialnosc",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-5308-ceny-ofertowe-mieszkan-dewelopera-inbud-bielsko-sp,Ceny ofertowe mieszkań dewelopera Inbud Bielsko Sp. z o.o. Łagodna Sp.k. w 2025 r.,"https://dane.gov.pl/pl/institution/1929,inbud-bielsko-sp-z-oo-lagodna-spk",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/f430273d-8ccf-44a0-be73-40e8be07b63d,Design portfolio,http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/uwskcmtmb0birfictgbv1g,Land covered by artificial surfaces by NUTS 2 region,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-2753-,Lithuanian National Register “World Memory”,nodeID://b5363225870,nodeID://b5363225888
http://data.europa.eu/88u/dataset/2oq0sl59yv4cjzp4up4cq,Housing cost overburden rate by degree of urbanisation,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/nhs-sheffield-ccg-expenditure-over-25k-july-2016,NHS Sheffield CCG Expenditure over £25K July 2016,nodeID://b686689658,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2438-i-21-1,Odsetek populacji miasta z dostępem do wody pitnej,"https://dane.gov.pl/pl/institution/179,um-gdynia",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-9161-dane-inwestycji-deweloperskiej-zacisze,Dane inwestycji deweloperskiej Zacisze,"https://dane.gov.pl/pl/institution/4576,mistral-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
